month,year,state,handgun,long_gun,other,multiple
10,2016,Maine,4320,6926,319,435
10,2016,Mariana Islands,0,1,0,0
10,2016,Maryland,4280,6786,180,32
10,2016,Massachusetts,6415,3680,344,198
10,2016,Michigan,12680,13539,618,287
10,2016,Minnesota,11394,18553,1024,511
10,2016,Mississippi,7564,8323,350,406
10,2016,Missouri,21994,20919,1633,1196
10,2016,Montana,3035,6689,213,271
10,2016,Nebraska,144,2817,24,8
10,2016,Nevada,5614,3471,350,378
10,2016,New Hampshire,5968,4672,258,4
10,2016,New Jersey,5391,4567,217,0
10,2016,New Mexico,5449,4826,470,282
10,2016,New York,10820,21094,1117,219
10,2016,North Carolina,1353,15980,1042,217
10,2016,North Dakota,1674,4451,125,113
10,2016,Ohio,30593,21991,2592,1521
10,2016,Oklahoma,11560,11325,1127,852
10,2016,Oregon,14749,13412,0,0
10,2016,Pennsylvania,56836,16223,40,0
10,2016,Puerto Rico,1165,194,40,25
10,2016,Rhode Island,1162,950,94,214
10,2016,South Carolina,9270,7797,598,396
10,2016,South Dakota,3127,6859,368,242
10,2016,Tennessee,23542,18514,1485,74
10,2016,Texas,46518,44519,3763,2901
10,2016,Utah,3588,4603,345,0
10,2016,Vermont,1485,2099,99,84
10,2016,Virgin Islands,16,13,0,0
10,2016,Virginia,24337,20433,1269,0
10,2016,Washington,18601,15455,2650,745
10,2016,West Virginia,6721,7737,353,405
10,2016,Wisconsin,15514,17376,946,52
10,2016,Wyoming,1709,2307,127,116
9,2016,Alabama,7125,8449,319,372
9,2016,Alaska,2654,3126,180,181
9,2016,Arizona,11769,8951,1086,639
9,2016,Arkansas,4802,6284,231,324
9,2016,California,39213,43015,13548,0
9,2016,Colorado,17390,14521,1143,1136
9,2016,Connecticut,5424,2472,104,0
9,2016,Delaware,1759,1894,76,84
9,2016,District of Columbia,46,4,0,2
9,2016,Florida,45848,22439,3359,1891
9,2016,Georgia,12258,9766,456,513
9,2016,Guam,99,63,25,2
9,2016,Hawaii,0,0,0,0
9,2016,Idaho,3124,5230,234,211
9,2016,Illinois,20298,11876,0,773
9,2016,Indiana,17402,13402,1291,636
9,2016,Iowa,154,2694,26,8
9,2016,Kansas,4903,5614,371,288
9,2016,Kentucky,8917,8172,257,590
9,2016,Louisiana,12875,13747,768,790
9,2016,Maine,3841,5203,222,298
9,2016,Mariana Islands,0,1,0,0
9,2016,Maryland,3626,5428,135,20
9,2016,Massachusetts,5584,3210,327,150
9,2016,Michigan,10056,11311,477,235
9,2016,Minnesota,9548,16213,695,413
9,2016,Mississippi,6904,6592,276,377
9,2016,Missouri,17808,15528,1323,949
9,2016,Montana,2702,5404,167,227
9,2016,Nebraska,104,2144,19,4
9,2016,Nevada,4281,2764,262,272
9,2016,New Hampshire,5100,3766,184,4
9,2016,New Jersey,5249,3864,196,0
9,2016,New Mexico,4793,4277,368,286
9,2016,New York,9700,17804,884,208
9,2016,North Carolina,1068,14018,722,245
9,2016,North Dakota,1273,3381,99,84
9,2016,Ohio,24297,18038,1573,1121
9,2016,Oklahoma,9638,10003,860,819
9,2016,Oregon,13325,13046,0,0
9,2016,Pennsylvania,46101,12697,31,0
9,2016,Puerto Rico,1110,213,28,24
9,2016,Rhode Island,1031,767,62,168
9,2016,South Carolina,8725,7088,483,352
9,2016,South Dakota,2530,4663,178,179
9,2016,Tennessee,20721,15120,0,1141
9,2016,Texas,37858,42308,2888,2436
9,2016,Utah,2918,4440,278,0
9,2016,Vermont,1233,1701,96,96
9,2016,Virgin Islands,25,7,0,1
9,2016,Virginia,20325,16687,954,0
9,2016,Washington,15261,13621,2203,684
9,2016,West Virginia,6122,6495,256,436
9,2016,Wisconsin,13271,14796,691,33
9,2016,Wyoming,1521,2207,90,98
8,2016,Alabama,8243,7808,352,384
8,2016,Alaska,2725,3484,183,202
8,2016,Arizona,12069,8601,1084,617
8,2016,Arkansas,5666,6108,207,333
8,2016,California,43344,43552,13186,0
8,2016,Colorado,18116,14054,1204,1078
8,2016,Connecticut,9929,3941,230,0
8,2016,Delaware,1662,1562,96,80
8,2016,District of Columbia,56,3,0,1
8,2016,Florida,49867,23359,3572,1877
8,2016,Georgia,12627,9187,556,513
8,2016,Guam,95,54,16,5
8,2016,Hawaii,0,0,0,0
8,2016,Idaho,3194,4214,177,187
8,2016,Illinois,60745,30602,0,1963
8,2016,Indiana,18906,13606,1238,596
8,2016,Iowa,182,2345,22,3
8,2016,Kansas,4987,5437,404,283
8,2016,Kentucky,8842,7187,281,445
8,2016,Louisiana,13082,10527,971,845
8,2016,Maine,3294,3546,239,172
8,2016,Mariana Islands,0,2,1,0
8,2016,Maryland,4249,5109,89,23
8,2016,Massachusetts,5601,2915,340,190
8,2016,Michigan,10650,9117,458,202
8,2016,Minnesota,9391,11884,694,381
8,2016,Mississippi,11193,9085,412,600
8,2016,Missouri,18394,15365,1418,953
8,2016,Montana,2882,4487,162,224
8,2016,Nebraska,126,1805,19,2
8,2016,Nevada,4676,2629,246,274
8,2016,New Hampshire,4732,3421,182,8
8,2016,New Jersey,5541,3962,225,0
8,2016,New Mexico,5170,4224,316,321
8,2016,New York,10716,14278,961,187
8,2016,North Carolina,1208,12513,755,180
8,2016,North Dakota,1284,2601,92,69
8,2016,Ohio,26261,17526,1626,1160
8,2016,Oklahoma,10881,9762,1008,788
8,2016,Oregon,12661,10173,0,0
8,2016,Pennsylvania,46155,11700,4,0
8,2016,Puerto Rico,1073,234,21,24
8,2016,Rhode Island,1039,770,104,145
8,2016,South Carolina,8828,6906,494,330
8,2016,South Dakota,2387,3559,202,133
8,2016,Tennessee,22737,16198,0,1190
8,2016,Texas,42302,40269,3137,2347
8,2016,Utah,2917,3503,277,0
8,2016,Vermont,1269,1296,108,47
8,2016,Virgin Islands,29,6,0,0
8,2016,Virginia,21108,15802,978,0
8,2016,Washington,15083,11376,1622,606
8,2016,West Virginia,6916,5283,243,345
8,2016,Wisconsin,14764,12079,709,43
8,2016,Wyoming,1721,2079,105,96
7,2016,Alabama,10132,7392,538,465
7,2016,Alaska,2898,2816,239,165
7,2016,Arizona,13693,8643,1283,642
7,2016,Arkansas,6323,5053,325,367
7,2016,California,46361,47594,17297,0
7,2016,Colorado,18765,15176,1505,1054
7,2016,Connecticut,11328,4015,252,0
7,2016,Delaware,1859,1569,140,74
7,2016,District of Columbia,57,1,0,2
7,2016,Florida,57902,28000,4504,2324
7,2016,Georgia,15342,8597,635,632
7,2016,Guam,94,56,16,7
7,2016,Hawaii,0,0,0,0
7,2016,Idaho,3592,3576,247,203
7,2016,Illinois,21421,11881,0,881
7,2016,Indiana,19508,12191,1600,644
7,2016,Iowa,186,2227,27,1
7,2016,Kansas,6075,4942,462,329
7,2016,Kentucky,9378,6615,321,534
7,2016,Louisiana,21637,12252,1453,1031
7,2016,Maine,3426,3026,266,166
7,2016,Mariana Islands,0,1,0,0
7,2016,Maryland,3973,5505,105,35
7,2016,Massachusetts,6257,5108,1498,439
7,2016,Michigan,11308,8095,510,239
7,2016,Minnesota,9743,9207,913,373
7,2016,Mississippi,10425,6125,436,459
7,2016,Missouri,20791,13575,1698,981
7,2016,Montana,2894,3882,218,194
7,2016,Nebraska,93,1529,27,5
7,2016,Nevada,5194,3006,328,308
7,2016,New Hampshire,5200,3716,181,3
7,2016,New Jersey,5708,4155,211,0
7,2016,New Mexico,5380,3966,475,300
7,2016,New York,10900,13073,1131,204
7,2016,North Carolina,1157,12487,1025,215
7,2016,North Dakota,1333,2457,116,64
7,2016,Ohio,27876,17720,2166,1232
7,2016,Oklahoma,11750,8792,1139,752
7,2016,Oregon,14284,10507,0,0
7,2016,Pennsylvania,46843,11793,19,0
7,2016,Puerto Rico,1038,234,31,20
7,2016,Rhode Island,1133,951,101,155
7,2016,South Carolina,9967,5880,707,361
7,2016,South Dakota,2490,3004,277,135
7,2016,Tennessee,26276,16118,0,1374
7,2016,Texas,50499,34266,4046,2698
7,2016,Utah,3381,3328,276,102
7,2016,Vermont,1293,1201,117,57
7,2016,Virgin Islands,21,2,0,1
7,2016,Virginia,24671,16731,1064,0
7,2016,Washington,15652,11536,2118,653
7,2016,West Virginia,6417,5134,313,403
7,2016,Wisconsin,13182,9870,847,38
7,2016,Wyoming,1619,1769,131,99
6,2016,Alabama,9146,7273,555,431
6,2016,Alaska,2987,3204,286,185
6,2016,Arizona,12942,8614,1345,685
6,2016,Arkansas,5454,4574,330,333
6,2016,California,43042,37512,10673,0
6,2016,Colorado,17790,15115,1676,1061
6,2016,Connecticut,12011,3974,307,0
6,2016,Delaware,1842,1621,125,93
6,2016,District of Columbia,46,3,0,0
6,2016,Florida,55934,29501,5096,2428
6,2016,Georgia,13307,7859,649,550
6,2016,Guam,104,50,7,3
6,2016,Hawaii,0,0,0,0
6,2016,Idaho,3445,4143,282,192
6,2016,Illinois,22277,12787,0,891
6,2016,Indiana,18307,11949,1831,674
6,2016,Iowa,129,2004,76,8
6,2016,Kansas,5275,4447,523,306
6,2016,Kentucky,8703,6584,438,499
6,2016,Louisiana,12082,8428,1161,596
6,2016,Maine,3433,2943,301,183
6,2016,Mariana Islands,0,1,0,0
6,2016,Maryland,4288,4864,138,49
6,2016,Massachusetts,5965,3404,990,241
6,2016,Michigan,10335,8282,616,227
6,2016,Minnesota,8880,9723,1215,433
6,2016,Mississippi,7804,4692,346,369
6,2016,Missouri,18770,13295,1813,958
6,2016,Montana,2968,4379,234,171
6,2016,Nebraska,107,1609,15,6
6,2016,Nevada,4949,3114,358,279
6,2016,New Hampshire,5166,3453,196,6
6,2016,New Jersey,6266,4294,246,0
6,2016,New Mexico,5336,4231,531,300
6,2016,New York,10062,12213,1205,200
6,2016,North Carolina,1181,11749,943,223
6,2016,North Dakota,1312,2377,164,64
6,2016,Ohio,24397,17086,2294,1203
6,2016,Oklahoma,11933,8811,1415,802
6,2016,Oregon,14054,11400,0,0
6,2016,Pennsylvania,44677,11841,35,0
6,2016,Puerto Rico,1025,214,36,18
6,2016,Rhode Island,1146,862,85,173
6,2016,South Carolina,9619,5599,680,348
6,2016,South Dakota,2460,3139,309,143
6,2016,Tennessee,22476,15194,0,1465
6,2016,Texas,46816,33501,4013,2509
6,2016,Utah,3433,3731,311,186
6,2016,Vermont,1240,1225,131,85
6,2016,Virgin Islands,24,7,0,1
6,2016,Virginia,20132,15480,993,0
6,2016,Washington,17040,13267,2576,711
6,2016,West Virginia,6602,4821,375,392
6,2016,Wisconsin,12464,11144,1173,70
6,2016,Wyoming,1638,2110,123,104
5,2016,Alabama,7903,5256,254,294
5,2016,Alaska,2582,2391,190,160
5,2016,Arizona,10994,6539,880,529
5,2016,Arkansas,4551,3596,137,224
5,2016,California,38301,28723,6124,0
5,2016,Colorado,16293,11252,934,921
5,2016,Connecticut,9953,3362,212,0
5,2016,Delaware,1722,1121,66,57
5,2016,District of Columbia,47,6,0,0
5,2016,Florida,42845,17025,2625,1506
5,2016,Georgia,10866,5510,361,420
5,2016,Guam,119,56,8,10
5,2016,Hawaii,0,0,0,0
5,2016,Idaho,3132,3323,149,167
5,2016,Illinois,19264,8686,0,598
5,2016,Indiana,16842,9264,965,543
5,2016,Iowa,121,1569,16,3
5,2016,Kansas,4648,3553,281,263
5,2016,Kentucky,8049,5244,222,414
5,2016,Louisiana,9561,5788,668,406
5,2016,Maine,3009,2464,142,141
5,2016,Mariana Islands,0,1,0,0
5,2016,Maryland,4099,4148,130,21
5,2016,Massachusetts,5278,2325,486,158
5,2016,Michigan,9834,6490,344,162
5,2016,Minnesota,8772,7638,637,340
5,2016,Mississippi,7005,3541,215,317
5,2016,Missouri,16909,10162,966,824
5,2016,Montana,2724,3881,123,175
5,2016,Nebraska,78,1277,9,5
5,2016,Nevada,4365,2329,191,225
5,2016,New Hampshire,4262,2645,137,5
5,2016,New Jersey,6542,3027,201,0
5,2016,New Mexico,4485,3269,327,224
5,2016,New York,10118,10815,684,151
5,2016,North Carolina,1119,8506,518,169
5,2016,North Dakota,1186,1798,85,48
5,2016,Ohio,26069,13219,1435,973
5,2016,Oklahoma,10385,6490,779,686
5,2016,Oregon,12038,9194,0,0
5,2016,Pennsylvania,39963,8770,23,0
5,2016,Puerto Rico,991,166,24,20
5,2016,Rhode Island,936,536,28,113
5,2016,South Carolina,7570,3922,363,241
5,2016,South Dakota,2161,2666,191,151
5,2016,Tennessee,19232,10394,0,941
5,2016,Texas,39446,25424,2559,1919
5,2016,Utah,3097,3067,235,162
5,2016,Vermont,1096,1026,62,58
5,2016,Virgin Islands,26,2,0,0
5,2016,Virginia,18183,10896,758,0
5,2016,Washington,14601,9033,1334,504
5,2016,West Virginia,6099,4179,232,350
5,2016,Wisconsin,11438,8481,562,39
5,2016,Wyoming,1497,1671,97,89
4,2016,Alabama,9742,6977,320,412
4,2016,Alaska,3036,2777,178,176
4,2016,Arizona,13086,7278,885,538
4,2016,Arkansas,5334,4513,193,281
4,2016,California,41862,30133,5247,0
4,2016,Colorado,17897,12560,1048,1005
4,2016,Connecticut,11882,3936,229,0
4,2016,Delaware,1878,1313,72,62
4,2016,District of Columbia,55,3,0,0
4,2016,Florida,48697,19716,2788,1596
4,2016,Georgia,13673,6764,385,443
4,2016,Guam,100,45,8,7
4,2016,Hawaii,0,0,0,0
4,2016,Idaho,3376,3720,179,157
4,2016,Illinois,24894,11132,0,870
4,2016,Indiana,20756,12137,1079,637
4,2016,Iowa,184,2453,27,2
4,2016,Kansas,5785,4540,333,274
4,2016,Kentucky,9657,7070,223,481
4,2016,Louisiana,11703,6552,685,544
4,2016,Maine,3970,3254,184,178
4,2016,Mariana Islands,0,0,0,0
4,2016,Maryland,4294,4966,145,19
4,2016,Massachusetts,6227,3009,594,166
4,2016,Michigan,13598,8647,445,189
4,2016,Minnesota,12547,12295,809,469
4,2016,Mississippi,8765,4139,263,341
4,2016,Missouri,19787,12754,970,896
4,2016,Montana,2989,4388,133,201
4,2016,Nebraska,116,1650,18,5
4,2016,Nevada,5135,2793,223,255
4,2016,New Hampshire,5337,3400,139,4
4,2016,New Jersey,6887,3331,247,0
4,2016,New Mexico,5311,3967,294,236
4,2016,New York,11281,14660,881,205
4,2016,North Carolina,1250,10280,607,209
4,2016,North Dakota,2083,2791,89,113
4,2016,Ohio,32959,17664,1618,1244
4,2016,Oklahoma,13132,8302,915,811
4,2016,Oregon,13102,9998,0,0
4,2016,Pennsylvania,51472,11628,15,0
4,2016,Puerto Rico,947,202,17,17
4,2016,Rhode Island,1149,746,35,138
4,2016,South Carolina,9617,4618,391,270
4,2016,South Dakota,2981,3412,218,175
4,2016,Tennessee,22965,12049,0,991
4,2016,Texas,45339,27823,2775,2289
4,2016,Utah,3560,3646,230,161
4,2016,Vermont,1483,1557,90,82
4,2016,Virgin Islands,23,3,0,0
4,2016,Virginia,21709,13235,851,0
4,2016,Washington,15988,9698,1415,538
4,2016,West Virginia,6908,5417,249,368
4,2016,Wisconsin,15693,13348,673,38
4,2016,Wyoming,1764,1952,104,92
3,2016,Alabama,14372,9115,383,580
3,2016,Alaska,3171,2750,209,189
3,2016,Arizona,14387,7907,883,614
3,2016,Arkansas,7603,5448,219,353
3,2016,California,45266,31454,6007,0
3,2016,Colorado,20049,12776,1069,1192
3,2016,Connecticut,13996,4388,198,0
3,2016,Delaware,2353,1611,83,87
3,2016,District of Columbia,74,6,0,0
3,2016,Florida,54164,22000,2874,1748
3,2016,Georgia,18272,8517,467,540
3,2016,Guam,115,58,8,7
3,2016,Hawaii,0,0,0,0
3,2016,Idaho,3925,4208,227,206
3,2016,Illinois,29052,12971,0,982
3,2016,Indiana,27883,13485,1472,826
3,2016,Iowa,252,3012,25,2
3,2016,Kansas,7683,5368,409,296
3,2016,Kentucky,13816,8391,283,595
3,2016,Louisiana,13738,7553,799,552
3,2016,Maine,4725,3320,232,189
3,2016,Mariana Islands,0,1,0,0
3,2016,Maryland,4866,5363,157,13
3,2016,Massachusetts,7019,3275,546,174
3,2016,Michigan,18316,10145,495,223
3,2016,Minnesota,13738,11323,797,442
3,2016,Mississippi,11287,5697,331,369
3,2016,Missouri,27030,15359,1257,1055
3,2016,Montana,3305,4621,150,234
3,2016,Nebraska,132,1944,16,5
3,2016,Nevada,6116,3062,231,295
3,2016,New Hampshire,5912,3506,142,7
3,2016,New Jersey,7346,3582,210,0
3,2016,New Mexico,6497,4466,388,302
3,2016,New York,12474,15134,1041,193
3,2016,North Carolina,1494,12263,673,197
3,2016,North Dakota,1945,2711,97,72
3,2016,Ohio,40331,19408,2179,1459
3,2016,Oklahoma,14892,8975,958,824
3,2016,Oregon,15513,11510,0,0
3,2016,Pennsylvania,60489,12299,0,0
3,2016,Puerto Rico,948,200,8,22
3,2016,Rhode Island,1411,858,57,153
3,2016,South Carolina,12312,6138,446,345
3,2016,South Dakota,3451,3588,236,174
3,2016,Tennessee,27951,14909,0,1099
3,2016,Texas,55547,31794,2985,2444
3,2016,Utah,3772,3883,262,186
3,2016,Vermont,1941,1715,118,78
3,2016,Virgin Islands,19,3,0,1
3,2016,Virginia,26264,14622,1019,0
3,2016,Washington,19501,10947,1643,615
3,2016,West Virginia,9481,6336,273,470
3,2016,Wisconsin,18439,14836,807,35
3,2016,Wyoming,1995,2026,135,103
2,2016,Alabama,29311,15054,950,1162
2,2016,Alaska,3190,2428,218,180
2,2016,Arizona,16820,8782,877,856
2,2016,Arkansas,10532,7028,258,638
2,2016,California,44461,29486,5283,0
2,2016,Colorado,22384,13355,1050,1302
2,2016,Connecticut,13316,4250,275,0
2,2016,Delaware,2702,1633,131,94
2,2016,District of Columbia,74,7,0,0
2,2016,Florida,62770,25228,3069,2138
2,2016,Georgia,24534,10747,565,992
2,2016,Guam,85,44,8,4
2,2016,Hawaii,0,0,0,0
2,2016,Idaho,4419,4321,242,277
2,2016,Illinois,30241,13543,0,1035
2,2016,Indiana,32373,14947,1625,935
2,2016,Iowa,279,2859,45,7
2,2016,Kansas,9407,6165,433,525
2,2016,Kentucky,19243,10414,404,1137
2,2016,Louisiana,16474,9031,888,773
2,2016,Maine,5426,3234,228,161
2,2016,Mariana Islands,0,1,0,0
2,2016,Maryland,4368,5803,163,38
2,2016,Massachusetts,6253,2838,562,169
2,2016,Michigan,19778,10899,543,258
2,2016,Minnesota,12754,9635,793,400
2,2016,Mississippi,15296,7203,308,603
2,2016,Missouri,30802,16707,1404,1455
2,2016,Montana,3779,4151,154,325
2,2016,Nebraska,154,2078,27,11
2,2016,Nevada,6643,3115,244,333
2,2016,New Hampshire,6798,3464,156,5
2,2016,New Jersey,6007,3613,191,0
2,2016,New Mexico,7455,5049,393,506
2,2016,New York,11963,15324,1130,203
2,2016,North Carolina,1543,14935,835,432
2,2016,North Dakota,2100,2419,99,85
2,2016,Ohio,45459,20745,2196,1873
2,2016,Oklahoma,18984,10754,1184,1290
2,2016,Oregon,17116,11665,0,0
2,2016,Pennsylvania,61933,11791,0,0
2,2016,Puerto Rico,885,152,24,22
2,2016,Rhode Island,1288,848,64,152
2,2016,South Carolina,15746,6847,522,538
2,2016,South Dakota,4170,4009,169,252
2,2016,Tennessee,36439,18121,0,1546
2,2016,Texas,72584,37980,3156,3891
2,2016,Utah,4413,4000,259,220
2,2016,Vermont,2273,1681,128,86
2,2016,Virgin Islands,25,4,0,0
2,2016,Virginia,30085,15948,1133,0
2,2016,Washington,20583,11991,1832,863
2,2016,West Virginia,10746,7436,357,757
2,2016,Wisconsin,19465,12431,821,62
2,2016,Wyoming,2287,2036,139,150
1,2016,Alabama,25445,14785,1266,884
1,2016,Alaska,2859,2245,300,164
1,2016,Arizona,15745,8512,1107,575
1,2016,Arkansas,7954,5982,305,340
1,2016,California,52139,32970,7054,0
1,2016,Colorado,23518,13327,1474,1236
1,2016,Connecticut,13096,4366,236,0
1,2016,Delaware,2548,1608,110,73
1,2016,District of Columbia,52,3,0,0
1,2016,Florida,62085,26356,3480,2036
1,2016,Georgia,18236,9696,654,564
1,2016,Guam,102,57,11,6
1,2016,Hawaii,0,0,0,0
1,2016,Idaho,4221,3820,266,156
1,2016,Illinois,32112,12869,0,813
1,2016,Indiana,29653,14356,1871,939
1,2016,Iowa,292,2600,44,9
1,2016,Kansas,9196,6580,586,381
1,2016,Kentucky,13847,7713,403,416
1,2016,Louisiana,15485,10374,1054,642
1,2016,Maine,4625,3054,294,152
1,2016,Mariana Islands,0,3,0,0
1,2016,Maryland,3981,5541,116,16
1,2016,Massachusetts,7211,3500,667,201
1,2016,Michigan,17641,9995,670,215
1,2016,Minnesota,12426,8624,875,414
1,2016,Mississippi,10257,6713,422,365
1,2016,Missouri,28980,15693,1942,955
1,2016,Montana,3354,3574,191,205
1,2016,Nebraska,179,2256,37,13
1,2016,Nevada,6064,2835,289,257
1,2016,New Hampshire,7146,3591,211,4
1,2016,New Jersey,4520,4005,158,0
1,2016,New Mexico,5921,4206,405,288
1,2016,New York,12020,15461,1192,200
1,2016,North Carolina,1350,12950,920,178
1,2016,North Dakota,2159,2554,106,81
1,2016,Ohio,38028,18613,2460,1322
1,2016,Oklahoma,18688,10863,1313,889
1,2016,Oregon,15930,10403,0,0
1,2016,Pennsylvania,57355,10224,0,0
1,2016,Puerto Rico,940,147,16,21
1,2016,Rhode Island,1413,898,89,177
1,2016,South Carolina,12380,6289,669,326
1,2016,South Dakota,3782,3815,313,171
1,2016,Tennessee,30411,16571,0,1271
1,2016,Texas,72626,38396,3756,2700
1,2016,Utah,4662,3654,326,174
1,2016,Vermont,1863,1379,134,65
1,2016,Virgin Islands,26,0,0,1
1,2016,Virginia,27033,15699,922,0
1,2016,Washington,20427,11355,2147,595
1,2016,West Virginia,7419,5505,321,349
1,2016,Wisconsin,17969,10756,937,42
1,2016,Wyoming,2181,1983,160,104
12,2015,Alabama,47605,33710,1698,1752
12,2015,Alaska,5265,4638,356,214
12,2015,Arizona,25562,14725,1327,995
12,2015,Arkansas,13780,15241,365,521
12,2015,California,74399,48762,9583,0
12,2015,Colorado,34653,22880,1903,1650
12,2015,Connecticut,17828,6337,314,0
12,2015,Delaware,3615,3274,175,137
12,2015,District of Columbia,76,3,0,0
12,2015,Florida,86940,45769,4165,3005
12,2015,Georgia,34974,25174,863,1218
12,2015,Guam,145,60,9,4
12,2015,Hawaii,0,0,0,0
12,2015,Idaho,7023,7813,320,276
12,2015,Illinois,37193,20864,0,1298
12,2015,Indiana,44150,26105,2370,1303
12,2015,Iowa,436,5654,51,8
12,2015,Kansas,12324,12127,605,570
12,2015,Kentucky,25569,19995,607,896
12,2015,Louisiana,27778,25151,1302,1128
12,2015,Maine,7493,5410,329,253
12,2015,Mariana Islands,0,1,0,0
12,2015,Maryland,4750,10241,112,17
12,2015,Massachusetts,9398,4762,864,287
12,2015,Michigan,25578,18826,743,351
12,2015,Minnesota,16319,15491,1071,499
12,2015,Mississippi,20000,18908,540,752
12,2015,Missouri,43300,30091,2272,1649
12,2015,Montana,5902,7250,203,236
12,2015,Nebraska,282,4801,36,7
12,2015,Nevada,9510,5088,339,462
12,2015,New Hampshire,9537,5204,236,5
12,2015,New Jersey,4304,6531,183,0
12,2015,New Mexico,9027,7653,553,408
12,2015,New York,15179,27786,1300,251
12,2015,North Carolina,2536,31238,1282,291
12,2015,North Dakota,3056,4212,105,148
12,2015,Ohio,60280,38256,2942,2093
12,2015,Oklahoma,28388,21086,1550,1369
12,2015,Oregon,23952,17062,0,0
12,2015,Pennsylvania,90055,18758,0,0
12,2015,Puerto Rico,1048,234,31,18
12,2015,Rhode Island,1663,1316,130,213
12,2015,South Carolina,21019,16517,1000,649
12,2015,South Dakota,5240,6979,272,266
12,2015,Tennessee,51923,36311,0,2216
12,2015,Texas,107224,80247,4585,4505
12,2015,Utah,8559,9114,379,362
12,2015,Vermont,2428,2058,151,86
12,2015,Virgin Islands,34,2,0,0
12,2015,Virginia,41097,29651,1547,0
12,2015,Washington,29473,18515,2380,837
12,2015,West Virginia,15080,13869,476,651
12,2015,Wisconsin,24898,17831,1134,58
12,2015,Wyoming,3900,3754,167,145
11,2015,Alabama,23022,22650,859,1178
11,2015,Alaska,3062,3209,191,184
11,2015,Arizona,12382,9041,707,618
11,2015,Arkansas,6359,11611,168,376
11,2015,California,41181,35007,4559,0
11,2015,Colorado,19784,16082,932,1151
11,2015,Connecticut,11594,5072,134,0
11,2015,Delaware,2152,2424,65,72
11,2015,District of Columbia,54,2,0,0
11,2015,Florida,50796,28981,2268,1957
11,2015,Georgia,16635,15227,448,758
11,2015,Guam,100,55,12,3
11,2015,Hawaii,0,0,0,0
11,2015,Idaho,3609,5227,190,189
11,2015,Illinois,24412,17227,0,1032
11,2015,Indiana,25519,20227,1113,808
11,2015,Iowa,267,4596,27,4
11,2015,Kansas,7086,8702,311,396
11,2015,Kentucky,12155,14847,254,648
11,2015,Louisiana,14708,17368,697,793
11,2015,Maine,4048,4387,135,171
11,2015,Mariana Islands,0,0,0,0
11,2015,Maryland,3220,8310,96,9
11,2015,Massachusetts,6083,3931,402,175
11,2015,Michigan,13634,17604,385,238
11,2015,Minnesota,9373,14173,486,330
11,2015,Mississippi,9785,13191,267,523
11,2015,Missouri,21135,22852,1004,1060
11,2015,Montana,2848,5170,90,197
11,2015,Nebraska,173,3724,23,10
11,2015,Nevada,4889,3272,193,287
11,2015,New Hampshire,4847,4165,95,2
11,2015,New Jersey,3462,4704,147,0
11,2015,New Mexico,5247,4974,334,277
11,2015,New York,8650,23519,665,149
11,2015,North Carolina,1370,20107,576,202
11,2015,North Dakota,1720,3744,65,79
11,2015,Ohio,34878,31817,1392,1483
